        2018           1           1           0  0.400000006       99.1999969      0.200000003    
        2018           1           1           1  0.500000000       100.000000      0.400000006    
        2018           1           1           2   0.00000000       100.000000       0.00000000    
        2018           1           1           3  0.300000012       100.000000      0.200000003    
        2018           1           1           4 -0.100000001       99.8000031       0.00000000    
        2018           1           1           5 -0.100000001       97.4000015     -0.400000006    
        2018           1           1           6 -0.699999988       98.0999985     -0.899999976    
        2018           1           1           7 -0.100000001       95.8000031     -0.600000024    
        2018           1           1           8   1.29999995       87.9000015     -0.500000000    
        2018           1           1           9   2.00000000       85.3000031     -0.100000001    
        2018           1           1          10   3.29999995       83.0999985      0.600000024    
        2018           1           1          11   4.69999981       81.1999969       1.60000002    
        2018           1           1          12   7.09999990       77.4000015       3.29999995    
        2018           1           1          13   8.00000000       80.8000031       4.80000019    
        2018           1           1          14   8.89999962       71.4000015       3.79999995    
        2018           1           1          15   8.19999981       76.0000000       4.00000000    
        2018           1           1          16   7.19999981       82.3000031       4.19999981    
        2018           1           1          17   6.40000010       87.4000015       4.30000019    
        2018           1           1          18   6.00000000       93.5000000       4.90000010    
        2018           1           1          19   6.09999990       92.8000031       4.80000019    
        2018           1           1          20   5.69999981       93.8000031       4.69999981    
        2018           1           1          21   5.69999981       94.0999985       4.69999981    
        2018           1           1          22   5.00000000       96.1999969       4.19999981    
        2018           1           1          23   4.90000010       98.3000031       4.50000000    
        2018           1           2           0   4.90000010       97.0000000       4.40000010    
        2018           1           2           1   4.80000019       98.8000031       4.50000000    
        2018           1           2           2   4.50000000       97.8000031       4.00000000    
        2018           1           2           3   4.00000000       97.3000031       3.50000000    
        2018           1           2           4   3.59999990       99.9000015       3.50000000    
        2018           1           2           5   3.70000005       100.000000       3.59999990    
        2018           1           2           6   3.59999990       99.1999969       3.40000010    
        2018           1           2           7   3.20000005       100.000000       3.20000005    
        2018           1           2           8   3.09999990       100.000000       3.00000000    
        2018           1           2           9   3.20000005       100.000000       3.09999990    
        2018           1           2          10   3.29999995       100.000000       3.20000005    
        2018           1           2          11   3.50000000       100.000000       3.40000010    
        2018           1           2          12   4.00000000       100.000000       3.90000010    
        2018           1           2          13   4.19999981       100.000000       4.09999990    
        2018           1           2          14   4.59999990       100.000000       4.50000000    
        2018           1           2          15   4.80000019       100.000000       4.69999981    
        2018           1           2          16   5.09999990       99.9000015       5.00000000    
        2018           1           2          17   5.69999981       91.0000000       4.09999990    
        2018           1           2          18   5.40000010       92.4000015       4.09999990    
        2018           1           2          19   5.40000010       86.9000015       3.20000005    
        2018           1           2          20   5.09999990       86.5999985       2.90000010    
        2018           1           2          21   4.50000000       93.9000015       3.50000000    
        2018           1           2          22   3.70000005       95.6999969       2.90000010    
        2018           1           2          23   3.20000005       97.1999969       2.70000005    
        2018           1           3           0   2.50000000       96.4000015       1.79999995    
        2018           1           3           1   2.00000000       95.8000031       1.20000005    
        2018           1           3           2   1.20000005       98.5999985      0.800000012    
        2018           1           3           3   1.29999995       94.0999985      0.300000012    
        2018           1           3           4  0.800000012       97.6999969      0.300000012    
        2018           1           3           5  0.400000006       99.9000015      0.300000012    
        2018           1           3           6  0.400000006       100.000000      0.300000012    
        2018           1           3           7 -0.100000001       100.000000       0.00000000    
        2018           1           3           8   0.00000000       100.000000       0.00000000    
        2018           1           3           9  0.600000024       100.000000      0.500000000    
        2018           1           3          10   2.59999990       100.000000       2.50000000    
        2018           1           3          11   3.70000005       100.000000       3.59999990    
        2018           1           3          12   5.09999990       91.9000015       3.79999995    
        2018           1           3          13   7.09999990       76.5999985       3.09999990    
        2018           1           3          14   7.00000000       75.8000031       2.90000010    
        2018           1           3          15   6.30000019       80.6999969       3.09999990    
        2018           1           3          16   5.80000019       81.3000031       2.59999990    
        2018           1           3          17   5.40000010       82.3000031       2.50000000    
        2018           1           3          18   5.69999981       75.6999969       1.60000002    
        2018           1           3          19   5.59999990       76.8000031       1.70000005    
        2018           1           3          20   5.00000000       85.9000015       2.70000005    
        2018           1           3          21   4.19999981       95.0999985       3.29999995    
        2018           1           3          22   3.50000000       100.000000       3.40000010    
        2018           1           3          23   3.59999990       100.000000       3.59999990    
        2018           1           4           0   2.50000000       100.000000       2.40000010    
        2018           1           4           1   1.89999998       100.000000       1.79999995    
        2018           1           4           2   2.29999995       100.000000       2.20000005    
        2018           1           4           3   2.90000010       100.000000       2.70000005    
        2018           1           4           4   2.79999995       100.000000       2.70000005    
        2018           1           4           5   2.40000010       100.000000       2.29999995    
        2018           1           4           6   2.90000010       100.000000       2.79999995    
        2018           1           4           7   3.00000000       100.000000       2.90000010    
        2018           1           4           8   2.79999995       100.000000       2.79999995    
        2018           1           4           9   3.29999995       100.000000       3.20000005    
        2018           1           4          10   4.09999990       100.000000       4.00000000    
        2018           1           4          11   5.09999990       100.000000       5.00000000    
        2018           1           4          12   7.69999981       100.000000       7.59999990    
        2018           1           4          13   9.80000019       71.1999969       4.69999981    
        2018           1           4          14   9.00000000       75.0999985       4.59999990    
        2018           1           4          15   7.90000010       83.1999969       5.09999990    
        2018           1           4          16   6.50000000       91.8000031       5.09999990    
        2018           1           4          17   4.59999990       99.5000000       4.40000010    
        2018           1           4          18   3.59999990       100.000000       3.50000000    
        2018           1           4          19   3.50000000       100.000000       3.50000000    
        2018           1           4          20   3.00000000       100.000000       2.90000010    
        2018           1           4          21   2.79999995       100.000000       2.70000005    
        2018           1           4          22   2.09999990       100.000000       2.00000000    
        2018           1           4          23   1.89999998       100.000000       1.79999995    
        2018           1           5           0   2.90000010       100.000000       2.79999995    
        2018           1           5           1   3.50000000       98.5999985       3.09999990    
