        2017           1           1           0  -6.59999990       95.3000031      -7.09999990    
        2017           1           1           1  -6.59999990       95.6999969      -7.09999990    
        2017           1           1           2  -7.09999990       95.5000000      -7.59999990    
        2017           1           1           3  -7.19999981       95.4000015      -7.80000019    
        2017           1           1           4  -7.50000000       95.5999985      -8.00000000    
        2017           1           1           5  -7.50000000       95.4000015      -8.00000000    
        2017           1           1           6  -7.59999990       95.0000000      -8.19999981    
        2017           1           1           7  -8.50000000       93.0999985      -9.30000019    
        2017           1           1           8  -8.00000000       93.5999985      -8.69999981    
        2017           1           1           9  -6.30000019       95.6999969      -6.69999981    
        2017           1           1          10  -2.70000005       99.5000000      -2.59999990    
        2017           1           1          11   0.00000000       86.0999985      -2.00000000    
        2017           1           1          12   2.09999990       65.9000015      -3.59999990    
        2017           1           1          13   3.20000005       56.9000015      -4.50000000    
        2017           1           1          14   3.20000005       53.5000000      -5.40000010    
        2017           1           1          15   2.59999990       53.0000000      -6.00000000    
        2017           1           1          16   1.00000000       59.0000000      -6.19999981    
        2017           1           1          17  -1.00000000       64.5999985      -6.69999981    
        2017           1           1          18  -2.50000000       68.9000015      -7.30000019    
        2017           1           1          19  -2.90000010       72.8000031      -7.00000000    
        2017           1           1          20  -3.59999990       75.1999969      -7.19999981    
        2017           1           1          21  -4.09999990       78.5999985      -7.19999981    
        2017           1           1          22  -5.30000019       82.1999969      -7.80000019    
        2017           1           1          23  -5.90000010       84.9000015      -7.90000010    
        2017           1           2           0  -6.30000019       87.5999985      -7.90000010    
        2017           1           2           1  -6.69999981       89.1999969      -8.00000000    
        2017           1           2           2  -7.19999981       91.0999985      -8.30000019    
        2017           1           2           3  -7.40000010       90.9000015      -8.50000000    
        2017           1           2           4  -7.80000019       91.0000000      -8.89999962    
        2017           1           2           5  -8.50000000       92.0000000      -9.39999962    
        2017           1           2           6  -8.89999962       92.1999969      -9.80000019    
        2017           1           2           7  -8.89999962       91.9000015      -9.89999962    
        2017           1           2           8  -8.80000019       91.5000000      -9.80000019    
        2017           1           2           9  -6.40000010       90.3000031      -7.59999990    
        2017           1           2          10  -2.90000010       83.0000000      -5.30000019    
        2017           1           2          11  0.800000012       70.4000015      -4.00000000    
        2017           1           2          12   3.59999990       55.5000000      -4.50000000    
